SUB,Subject,LOCATION,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SELFEMPL_T1A,Self-employment rates: women,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,12.817008,,
SELFEMPL_T1B,Self-employment rates: men,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,17.95948794,,
SELFEMPL_T1B,Self-employment rates: men,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,17.69339969,,
SELFEMPL_T1B,Self-employment rates: men,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,17.53198962,,
SELFEMPL_T1C,Self-employment rates: total,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,15.85607833,,
SELFEMPL_T1C,Self-employment rates: total,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,15.60289634,,
SELFEMPL_T1C,Self-employment rates: total,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,15.44757282,,
WATER_T1A,Water abstractions per capita,OECD,OECD - Total,2013,2013,M3,Cubic metres,0,Units,,,860.172321,,
WASTE_T1A,Generation intensities of municipal waste,OECD,OECD - Total,2013,2013,KG,Kilograms,0,Units,,,522,,
WASTE_T1B,Total amount generated of municipal waste,OECD,OECD - Total,2013,2013,TONNE,Tonnes,3,Thousands,,,656169.1875,,
PISA_T1G,Mean scores on the mathematics scale in PISA 2012: women,OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,488.551062,,
PISA_T1H,Standard error on the mathematics scale in PISA 2012: women,OECD,OECD - Total,2012,2012,AVSCORE,Average score,0,Units,,,0.542102392,,
PISA_T1E,Mean scores on the mathematics scale in PISA 2012: men,OECD,OECD - Total,2012,2012,AVSCORE,Average score,0,Units,,,499.4207942,,
PISA_T1F,Standard error on the mathematics scale in PISA 2012: men,OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.619921253,,
PISA_T1K,Mean scores on the reading scale in PISA 2012: women,OECD,OECD - Total,2012,2012,AVSCORE,Average score,0,Units,,,515.4268604,,
PISA_T1L,Standard error on the reading scale in PISA 2012: women,OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.538998781,,
PISA_T1I,Mean scores on the reading scale in PISA 2012: men,OECD,OECD - Total,2012,2012,AVSCORE,Average score,0,Units,,,477.832026,,
PISA_T1C,Mean scores on the science scale in PISA 2012: women,OECD,OECD - Total,2012,2012,AVSCORE,Average score,0,Units,,,500.4060154,,
PISA_T1J,Standard error on the reading scale in PISA 2012: men,OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.637431595,,
PISA_T1D,Standard error on the science scale in PISA 2012: women,OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.534056621,,
PISA_T1A,Mean scores on the science scale in PISA 2012: men,OECD,OECD - Total,2012,2012,AVSCORE,Average score,0,Units,,,501.8629863,,
PISA_T1B,Standard error on the science scale in PISA 2012: men,OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.625080289,,
ITLEARNING_T1A,Number of 15-year-old students per school computer: mean,OECD,OECD - Total,2012,2012,AVSCORE,Average score,0,Units,,,4.655457873,,
ITLEARNING_T1B,Number of 15-year-old students per school computer: standard-error,OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.30034414,,
ITLEARNING_T1C,Students using computers at school: Percentage,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,71.95138548,,
ITLEARNING_T1D,Students using computers at school: standard-error,OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.202969549,,
ITLEARNING_T1E,Students browsing the Internet for schoolwork at least once a week Percentage (at school),OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,41.85978503,,
ITLEARNING_T1F,Students browsing the Internet for schoolwork at least once a week : standard-error (at school),OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.196408662,,
ITLEARNING_T1G,Students with at least one computer at home: percentage,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,95.81585557,,
ITLEARNING_T1H,Students with at least one computer at home: standard-error,OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.063153611,,
ITLEARNING_T1I,Students with three or more computers at home : percentage (at school),OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,42.79504668,,
ITLEARNING_T1J,Students with three or more computers at home : standard-error (at school),OECD,OECD - Total,2012,2012,SE,Standard-error,0,Units,,,0.134692253,,
CHILDEDU_T1A,Pupils enrolled in pre-primary education (ISCED 02) as a percentage of total enrolment in early childhood education (ISCED 01+ ISCED 02) ,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,80.67225709,,
CHILDEDU_T1B,Ratio of pupils to teaching staff and contact staff (teachers and teachers aides) full-time (ISCED 01),OECD,OECD - Total,2013,2013,RATIO,Ratio,0,Units,,,8.797066259,,
CHILDEDU_T1C,Ratio of pupils to teaching staff full-time(ISCED 01),OECD,OECD - Total,2013,2013,RATIO,Ratio,0,Units,,,14.43795377,,
CHILDEDU_T1D,Ratio of pupils to teaching staff and contact staff (teachers and teachers aides) full-time (ISCED 02),OECD,OECD - Total,2013,2013,RATIO,Ratio,0,Units,,,12.15281019,,
CHILDEDU_T1E,Ratio of pupils to teaching staff full-time(ISCED 02),OECD,OECD - Total,2013,2013,RATIO,Ratio,0,Units,,,13.62013312,,
CHILDEDU_T1F,Proportions of total public expenditure in early childhood educational development,OECD,OECD - Total,2012,2012,RATIO,Ratio,0,Units,,,68.11488511,,
CHILDEDU_T1G,Proportions of total public expenditure in pre-primary education,OECD,OECD - Total,2012,2012,RATIO,Ratio,0,Units,,,79.66559236,,
CHILDEDU_T1H,Proportions of total public expenditure in all early childhood education,OECD,OECD - Total,2012,2012,RATIO,Ratio,0,Units,,,78.37547023,,
CHILDEDU_T1I,Annual expenditure per student in early childhood educational development,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,,,12323.59893,,
CHILDEDU_T1J,Annual expenditure per student in pre-primary education,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,,,8007.905609,,
CHILDEDU_T1K,Annual expenditure per student in all early childhood education,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,,,7886.17173,,
SOCEXCLUS_T1A,Youths who are not in education nor in employment: aged between 15 and 19,OECD,OECD - Total,2010,2010,PC,Percentage,0,Units,,,8.297150706,,
SOCEXCLUS_T1A,Youths who are not in education nor in employment: aged between 15 and 19,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,7.231713801,,
SOCEXCLUS_T1B,Youths who are not in education nor in employment: aged between 20 and 24,OECD,OECD - Total,2010,2010,PC,Percentage,0,Units,,,18.8148951,,
SOCEXCLUS_T1B,Youths who are not in education nor in employment: aged between 20 and 24,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,17.91225977,,
STUDYABROAD_T1A,International students in total tertiary education,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,8.576771908,,
STUDYABROAD_T1B,International students in short-cycle tertiary programmes,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,5.107197308,,
STUDYABROAD_T1C,International students in Bachelor’s or equivalent level,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,6.186038674,,
STUDYABROAD_T1D,International students in Master’s or equivalent level,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,13.90908121,,
STUDYABROAD_T1E,International students in Doctoral or equivalent level,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,23.89148957,,
TERTIARY_T1A,Population aged 25-34 below upper secondary,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,16.81459716,,
TERTIARY_T1B,Population aged 25-34 below upper secondary,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,42.35859536,,
TERTIARY_T1C,Population aged 25-34 in upper secondary or post-secondary non-tertiary,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,40.82680772,,
TERTIARY_T1D,Population aged 25-64 below upper secondary,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,23.64873863,,
TERTIARY_T1E,Population aged 25-64 below upper secondary,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,42.73458839,,
TERTIARY_T1F,Population aged 25-64 in upper secondary or post-secondary non-tertiary,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,33.61667205,,
EXEDULV_T1A,Expenditure per student in primary education,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,2010,2010,8247.171476,,
EXEDULV_T1B,Expenditure per student in lower secondary education,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,2010,2010,9626.835132,,
EXEDULV_T1C,Expenditure per student in upper secondary education,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,2010,2010,9875.838768,,
EXEDULV_T1D,Expenditure per student in all secondary education,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,2010,2010,9517.791317,,
EXEDULV_T1E,Change in expenditure in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,OECD,OECD - Total,2012,2012,IDX,Index,0,Units,2005_100,2005=100,113.903719,,
EXEDULV_T1F,Change in the number of students in primariy; secondary and post-secondary non-tertiary education as a percentage of total expenditures,OECD,OECD - Total,2012,2012,IDX,Index,0,Units,2005_100,2005=100,96.57780754,,
EXEDULV_T1G,Change in expenditure per student in primary; secondary and post-secondary non-tertiary education,OECD,OECD - Total,2012,2012,IDX,Index,0,Units,2005_100,2005=100,120.5692968,,
EXEDULV_T1H,Public expenditure per student in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,90.60433594,,
EXEDULV_T1I,Private expenditure per student in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,9.395664064,,
EDUTEREXPND_T1A,Annual expenditure per student in short cycle tertiary education,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,2010,2010,8967.597003,,
EDUTEREXPND_T1B,Annual expenditure per student in Bachelor’s; master’s; doctoral or equivalent level,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,2010,2010,15111.0988,,
EDUTEREXPND_T1C,Annual expenditure per student in all tertiary education,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,2010,2010,15028.12896,,
EDUTEREXPND_T1D,Annual expenditure per student in all tertiary education excluding R&D activities,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,2010,2010,10308.78168,,
EDUTEREXPND_T1E,Change in expenditure in tertiary education,OECD,OECD - Total,2012,2012,IDX,Index,0,Units,2005_100,2005=100,126.6604897,,
EDUTEREXPND_T1F,Change in the number of students in tertiary education,OECD,OECD - Total,2012,2012,IDX,Index,0,Units,2005_100,2005=100,114.9280889,,
EDUTEREXPND_T1G,Change in expenditure per student in tertiary education,OECD,OECD - Total,2012,2012,IDX,Index,0,Units,2005_100,2005=100,110.9812259,,
EDUTEREXPND_T1H,Public expenditure in tertiary education as a percentage of total expenditures,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,69.69155774,,
SOCEXPND_T1A,Public social expenditure,OECD,OECD - Total,2009,2009,PC,Percentage,0,Units,,,21.907,,
SOCEXPND_T1A,Public social expenditure,OECD,OECD - Total,2010,2010,PC,Percentage,0,Units,,,21.663,,
SOCEXPND_T1A,Public social expenditure,OECD,OECD - Total,2011,2011,PC,Percentage,0,Units,,,21.434,,
SOCEXPND_T1A,Public social expenditure,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,21.595,,
SOCEXPND_T1A,Public social expenditure,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,21.73,,
SOCEXPND_T1A,Public social expenditure,OECD,OECD - Total,2014,2014,PC,Percentage,0,Units,,,21.638,,
SOCEXPND_T1B,Private social expenditure,OECD,OECD - Total,2010,2010,PC,Percentage,0,Units,,,3.155,,
SOCEXPND_T1B,Private social expenditure,OECD,OECD - Total,2011,2011,PC,Percentage,0,Units,,,3.213,,
SOCEXPND_T1C,Net social expenditure,OECD,OECD - Total,2011,2011,PC,Percentage,0,Units,,,21.742,,
PENSION_T1A,Public pension expenditure,OECD,OECD - Total,2008,2008,PC,Percentage,0,Units,,,7.111708368,,
PENSION_T1A,Public pension expenditure,OECD,OECD - Total,2009,2009,PC,Percentage,0,Units,,,7.819664579,,
PENSION_T1A,Public pension expenditure,OECD,OECD - Total,2010,2010,PC,Percentage,0,Units,,,7.808072024,,
PENSION_T1A,Public pension expenditure,OECD,OECD - Total,2011,2011,PC,Percentage,0,Units,,,7.877949711,,
PENSION_T1B,Private pension expenditure,OECD,OECD - Total,2008,2008,PC,Percentage,0,Units,,,1.407794873,,
PENSION_T1B,Private pension expenditure,OECD,OECD - Total,2009,2009,PC,Percentage,0,Units,,,1.541248753,,
PENSION_T1B,Private pension expenditure,OECD,OECD - Total,2010,2010,PC,Percentage,0,Units,,,1.507693419,,
PENSION_T1B,Private pension expenditure,OECD,OECD - Total,2011,2011,PC,Percentage,0,Units,,,1.60430454,,
PENSION_T1B,Private pension expenditure,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,1.582844381,,
PENSION_T1B,Private pension expenditure,OECD,OECD - Total,2013,2013,PC,Percentage,0,Units,,,1.649862425,,
EDUTEREXPND_T1I,Private expenditure in tertiary education as a percentage of total expenditures,OECD,OECD - Total,2012,2012,PC,Percentage,0,Units,,,30.30844226,,
TEACHERS_T1A,Change in teachers'salary after 15 years of experience,OECD,OECD - Total,2013,2013,IDX,Index,0,Units,2005_100,2005=100,102.7702838,,
TEACHERS_T1B,Teachers'starting salary,OECD,OECD - Total,2013,2013,USD,US Dollar,0,Units,,,29806.92613,,
TEACHERS_T1C,Teachers’salary after 10 years of experience,OECD,OECD - Total,2013,2013,USD,US Dollar,0,Units,,,37794.68696,,
TEACHERS_T1D,Teachers’salary after 15 years of experience,OECD,OECD - Total,2013,2013,USD,US Dollar,0,Units,,,41245.28458,,
TEACHERS_T1E,Teachers’salary at top of scale,OECD,OECD - Total,2013,2013,USD,US Dollar,0,Units,,,48706.12796,,
HOUSWEALTH_T1B,Financial asset of households: Debt securities,GBR,United Kingdom,2006,2006,PC,Percentage,0,Units,,,1.325315,,
HOUSWEALTH_T1B,Financial asset of households: Debt securities,GBR,United Kingdom,2007,2007,PC,Percentage,0,Units,,,1.319092,,
HOUSWEALTH_T1B,Financial asset of households: Debt securities,GBR,United Kingdom,2008,2008,PC,Percentage,0,Units,,,1.424145,,
HOUSWEALTH_T1B,Financial asset of households: Debt securities,GBR,United Kingdom,2009,2009,PC,Percentage,0,Units,,,1.377804,,
HOUSWEALTH_T1B,Financial asset of households: Debt securities,GBR,United Kingdom,2010,2010,PC,Percentage,0,Units,,,1.404218,,
HOUSWEALTH_T1B,Financial asset of households: Debt securities,GBR,United Kingdom,2011,2011,PC,Percentage,0,Units,,,1.493529,,
HOUSWEALTH_T1B,Financial asset of households: Debt securities,GBR,United Kingdom,2012,2012,PC,Percentage,0,Units,,,1.514522,,
HOUSWEALTH_T1B,Financial asset of households: Debt securities,GBR,United Kingdom,2013,2013,PC,Percentage,0,Units,,,1.560537,,
HOUSWEALTH_T1B,Financial asset of households: Debt securities,GBR,United Kingdom,2014,2014,PC,Percentage,0,Units,,,1.675796,,
EVOVA_T1A,Real value added in agriculture; hunting and forestry; fishing,CAN,Canada,2008,2008,GRWH,Growth rate,0,Units,,,10.01253187,,
EVOVA_T1A,Real value added in agriculture; hunting and forestry; fishing,CAN,Canada,2009,2009,GRWH,Growth rate,0,Units,,,-7.211878388,,
EVOVA_T1A,Real value added in agriculture; hunting and forestry; fishing,CAN,Canada,2010,2010,GRWH,Growth rate,0,Units,,,1.591736517,,
EVOVA_T1A,Real value added in agriculture; hunting and forestry; fishing,CAN,Canada,2011,2011,GRWH,Growth rate,0,Units,,,3.316943079,,
EVOVA_T1A,Real value added in agriculture; hunting and forestry; fishing,CAN,Canada,2012,2012,GRWH,Growth rate,0,Units,,,0.677583286,,
EVOVA_T1F,Real value added in financial and insurance activities,NZL,New Zealand,2006,2006,GRWH,Growth rate,0,Units,,,5.407041259,,
EVOVA_T1F,Real value added in financial and insurance activities,NZL,New Zealand,2007,2007,GRWH,Growth rate,0,Units,,,3.100775194,,
EVOVA_T1F,Real value added in financial and insurance activities,NZL,New Zealand,2008,2008,GRWH,Growth rate,0,Units,,,1.912187877,,
EVOVA_T1F,Real value added in financial and insurance activities,NZL,New Zealand,2009,2009,GRWH,Growth rate,0,Units,,,2.359049094,,
EVOVA_T1F,Real value added in financial and insurance activities,NZL,New Zealand,2010,2010,GRWH,Growth rate,0,Units,,,0.765260723,,
EVOVA_T1F,Real value added in financial and insurance activities,NZL,New Zealand,2011,2011,GRWH,Growth rate,0,Units,,,1.095019428,,
EVOVA_T1F,Real value added in financial and insurance activities,NZL,New Zealand,2012,2012,GRWH,Growth rate,0,Units,,,1.633473096,,
EVOVA_T1F,Real value added in financial and insurance activities,NZL,New Zealand,2013,2013,GRWH,Growth rate,0,Units,,,4.409110443,,
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,POL,Poland,2006,2006,PC,Percentage,0,Units,,,5.862185,,
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,POL,Poland,2007,2007,PC,Percentage,0,Units,,,5.938537,,
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,POL,Poland,2008,2008,PC,Percentage,0,Units,,,6.978871,,
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,POL,Poland,2009,2009,PC,Percentage,0,Units,,,6.007558,,
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,POL,Poland,2010,2010,PC,Percentage,0,Units,,,5.972955,,
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,POL,Poland,2011,2011,PC,Percentage,0,Units,,,5.423939,,
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,POL,Poland,2012,2012,PC,Percentage,0,Units,,,5.241528,,
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,POL,Poland,2013,2013,PC,Percentage,0,Units,,,4.925543,,
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,POL,Poland,2014,2014,PC,Percentage,0,Units,,,4.839056,,
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2006,2006,GRWH,Growth rate,0,Units,,,-1.618522857,,
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2007,2007,GRWH,Growth rate,0,Units,,,-1.790753638,,
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2008,2008,GRWH,Growth rate,0,Units,,,1.594723503,,
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2009,2009,GRWH,Growth rate,0,Units,,,2.993934549,,
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2010,2010,GRWH,Growth rate,0,Units,,,6.705759857,,
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2011,2011,GRWH,Growth rate,0,Units,,,0.647450086,,
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2012,2012,GRWH,Growth rate,0,Units,,,1.434481682,,
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2013,2013,GRWH,Growth rate,0,Units,,,2.046400912,,
EVOVA_T1C,Real value added in construction,CHE,Switzerland,2014,2014,GRWH,Growth rate,0,Units,,,2.130961706,,
VALADDAC_T1B,Value added in industry; including energy,IDN,Indonesia,2010,2010,PC,Percentage,0,Units,,,34.55113155,,
VALADDAC_T1B,Value added in industry; including energy,IDN,Indonesia,2011,2011,PC,Percentage,0,Units,,,35.52671151,,
VALADDAC_T1B,Value added in industry; including energy,IDN,Indonesia,2012,2012,PC,Percentage,0,Units,,,35.00362142,,
VALADDAC_T1B,Value added in industry; including energy,IDN,Indonesia,2013,2013,PC,Percentage,0,Units,,,33.89182335,,
VALADDAC_T1B,Value added in industry; including energy,IDN,Indonesia,2014,2014,PC,Percentage,0,Units,,,32.81085338,,
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,JPN,Japan,2006,2006,USD,US Dollar,0,Units,,,19333.16774,,
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,JPN,Japan,2007,2007,USD,US Dollar,0,Units,,,20279.06425,,
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,JPN,Japan,2008,2008,USD,US Dollar,0,Units,,,21097.22495,,
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,JPN,Japan,2009,2009,USD,US Dollar,0,Units,,,20453.27797,,
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,JPN,Japan,2010,2010,USD,US Dollar,0,Units,,,21082.96806,,
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,JPN,Japan,2011,2011,USD,US Dollar,0,Units,,,21645.26461,,
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,JPN,Japan,2012,2012,USD,US Dollar,0,Units,,,21984.57915,,
HOUSNONFIN_T1A,Non-financial assets of households: dwellings,JPN,Japan,2013,2013,USD,US Dollar,0,Units,,,22850.40968,,
LTINTRST_T1,Long-term interest rates,ISL,Iceland,2006,2006,PC,Percentage,0,Units,,,8.830566,,
LTINTRST_T1,Long-term interest rates,ISL,Iceland,2007,2007,PC,Percentage,0,Units,,,9.419559,,
LTINTRST_T1,Long-term interest rates,ISL,Iceland,2008,2008,PC,Percentage,0,Units,,,11.06824,,
LTINTRST_T1,Long-term interest rates,ISL,Iceland,2009,2009,PC,Percentage,0,Units,,,8.256277,,
LTINTRST_T1,Long-term interest rates,ISL,Iceland,2010,2010,PC,Percentage,0,Units,,,6.085834,,
LTINTRST_T1,Long-term interest rates,ISL,Iceland,2011,2011,PC,Percentage,0,Units,,,5.978333,,
LTINTRST_T1,Long-term interest rates,ISL,Iceland,2012,2012,PC,Percentage,0,Units,,,6.194167,,
LTINTRST_T1,Long-term interest rates,ISL,Iceland,2013,2013,PC,Percentage,0,Units,,,5.789166,,
LTINTRST_T1,Long-term interest rates,ISL,Iceland,2014,2014,PC,Percentage,0,Units,,,6.373333,,
NATINCCAP_T1,Gross national income per capita,HUN,Hungary,2006,2006,USD,US Dollar,0,Units,,,17708.37262,,
NATINCCAP_T1,Gross national income per capita,HUN,Hungary,2007,2007,USD,US Dollar,0,Units,,,18062.91462,,
NATINCCAP_T1,Gross national income per capita,HUN,Hungary,2008,2008,USD,US Dollar,0,Units,,,19535.607,,
NATINCCAP_T1,Gross national income per capita,HUN,Hungary,2009,2009,USD,US Dollar,0,Units,,,19918.72732,,
NATINCCAP_T1,Gross national income per capita,HUN,Hungary,2010,2010,USD,US Dollar,0,Units,,,20559.36484,,
NATINCCAP_T1,Gross national income per capita,HUN,Hungary,2011,2011,USD,US Dollar,0,Units,,,21504.6669,,
NATINCCAP_T1,Gross national income per capita,HUN,Hungary,2012,2012,USD,US Dollar,0,Units,,,21588.04403,,
NATINCCAP_T1,Gross national income per capita,HUN,Hungary,2013,2013,USD,US Dollar,0,Units,,,22836.10714,,
NATINCCAP_T1,Gross national income per capita,HUN,Hungary,2014,2014,USD,US Dollar,0,Units,,,23615.99331,,
INVRATES_T1,Gross fixed capital formation,AUT,Austria,2006,2006,GRWH,Growth rate,0,Units,,,1.126603,,
INVRATES_T1,Gross fixed capital formation,AUT,Austria,2007,2007,GRWH,Growth rate,0,Units,,,4.595787,,
INVRATES_T1,Gross fixed capital formation,AUT,Austria,2008,2008,GRWH,Growth rate,0,Units,,,1.421796,,
INVRATES_T1,Gross fixed capital formation,AUT,Austria,2009,2009,GRWH,Growth rate,0,Units,,,-7.329466,,
INVRATES_T1,Gross fixed capital formation,AUT,Austria,2010,2010,GRWH,Growth rate,0,Units,,,-2.084124,,
INVRATES_T1,Gross fixed capital formation,AUT,Austria,2011,2011,GRWH,Growth rate,0,Units,,,6.720077,,
INVRATES_T1,Gross fixed capital formation,AUT,Austria,2012,2012,GRWH,Growth rate,0,Units,,,1.307035,,
INVRATES_T1,Gross fixed capital formation,AUT,Austria,2013,2013,GRWH,Growth rate,0,Units,,,-0.270417,,
INVRATES_T1,Gross fixed capital formation,AUT,Austria,2014,2014,GRWH,Growth rate,0,Units,,,-0.20273,,
VALADDAC_T1A,Value added in agriculture; hunting and forestry; fishing,GBR,United Kingdom,2006,2006,PC,Percentage,0,Units,,,0.642077726,,
VALADDAC_T1A,Value added in agriculture; hunting and forestry; fishing,GBR,United Kingdom,2007,2007,PC,Percentage,0,Units,,,0.649077469,,
VALADDAC_T1A,Value added in agriculture; hunting and forestry; fishing,GBR,United Kingdom,2008,2008,PC,Percentage,0,Units,,,0.718288725,,
VALADDAC_T1A,Value added in agriculture; hunting and forestry; fishing,GBR,United Kingdom,2009,2009,PC,Percentage,0,Units,,,0.616607849,,
VALADDAC_T1A,Value added in agriculture; hunting and forestry; fishing,GBR,United Kingdom,2010,2010,PC,Percentage,0,Units,,,0.737903364,,
VALADDAC_T1A,Value added in agriculture; hunting and forestry; fishing,GBR,United Kingdom,2011,2011,PC,Percentage,0,Units,,,0.686491404,,
VALADDAC_T1A,Value added in agriculture; hunting and forestry; fishing,GBR,United Kingdom,2012,2012,PC,Percentage,0,Units,,,0.681865907,,
VALADDAC_T1A,Value added in agriculture; hunting and forestry; fishing,GBR,United Kingdom,2013,2013,PC,Percentage,0,Units,,,0.693897657,,
VALADDAC_T1A,Value added in agriculture; hunting and forestry; fishing,GBR,United Kingdom,2014,2014,PC,Percentage,0,Units,,,0.682363351,,
SIZEGDP_T1,GDP per capita,CHN,China (People's Republic of),2006,2006,USD,US Dollar,0,Units,,,5716.698443,,
SIZEGDP_T1,GDP per capita,CHN,China (People's Republic of),2007,2007,USD,US Dollar,0,Units,,,6664.990953,,
SIZEGDP_T1,GDP per capita,CHN,China (People's Republic of),2008,2008,USD,US Dollar,0,Units,,,7412.130664,,
SIZEGDP_T1,GDP per capita,CHN,China (People's Republic of),2009,2009,USD,US Dollar,0,Units,,,8117.795562,,
SIZEGDP_T1,GDP per capita,CHN,China (People's Republic of),2010,2010,USD,US Dollar,0,Units,,,9031.011074,,
SIZEGDP_T1,GDP per capita,CHN,China (People's Republic of),2011,2011,USD,US Dollar,0,Units,,,10016.63401,,
SIZEGDP_T1,GDP per capita,CHN,China (People's Republic of),2012,2012,USD,US Dollar,0,Units,,,10917.47411,,
SIZEGDP_T1,GDP per capita,CHN,China (People's Republic of),2013,2013,USD,US Dollar,0,Units,,,11874.37798,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,HUN,Hungary,2006,2006,PC,Percentage,0,Units,,,8.359372001,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,HUN,Hungary,2007,2007,PC,Percentage,0,Units,,,8.14313783,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,HUN,Hungary,2008,2008,PC,Percentage,0,Units,,,8.641162332,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,HUN,Hungary,2009,2009,PC,Percentage,0,Units,,,8.871425681,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,HUN,Hungary,2010,2010,PC,Percentage,0,Units,,,9.026654065,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,HUN,Hungary,2011,2011,PC,Percentage,0,Units,,,9.063897483,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,9.052743515,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,9.062902235,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,HUN,Hungary,2014,2014,PC,Percentage,0,Units,,,9.038412485,,
